id,client_id,website_id,event_type,timestamp,data
866,175311377289898304,stirka_com_fr,session_start,2025-07-21 19:26:32.507+03,"{""page_url"": ""https://stirka.com/fr#action"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": null, ""roistat"": null, ""utm_term"": null, ""utm_medium"": null, ""utm_source"": null, ""utm_content"": null, ""utm_campaign"": null}, ""device_info"": {""language"": ""ru-RU"", ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 2.625, ""screen_width"": 412, ""screen_height"": 915}}"
867,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:26:32.598+03,"{""time_on_page"": ""0.09"", ""scroll_percent"": 25}"
868,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:26:32.598+03,"{""time_on_page"": ""0.09"", ""scroll_percent"": 50}"
869,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:26:32.598+03,"{""time_on_page"": ""0.09"", ""scroll_percent"": 75}"
870,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:26:32.598+03,"{""time_on_page"": ""0.09"", ""scroll_percent"": 90}"
871,17531152761830785,stirka_com_fr,session_start,2025-07-21 19:27:56.508+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468860_ru.avito.app&utm_term=---autotargeting_Nizhny%20Novgorod&yclid=13568077999605284863"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""13568077999605284863"", ""roistat"": null, ""utm_term"": ""---autotargeting_Nizhny Novgorod"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468860_ru.avito.app"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 2, ""screen_width"": 375, ""screen_height"": 667}}"
872,17531152761830785,stirka_com_fr,first_interaction,2025-07-21 19:28:13.052+03,"{""time_to_first_click"": ""16.55""}"
873,17531152761830785,stirka_com_fr,click,2025-07-21 19:28:13.052+03,"{""element"": {""id"": null, ""tag"": ""IMG"", ""name"": null, ""text"": null, ""class"": ""tmenu-mobile__imglogo""}, ""coordinates"": {""x"": 28, ""y"": 25}, ""time_on_page"": ""16.55""}"
874,17531152761830785,stirka_com_fr,click,2025-07-21 19:28:16.698+03,"{""element"": {""id"": null, ""tag"": ""SPAN"", ""name"": null, ""text"": null, ""class"": null}, ""coordinates"": {""x"": 350, ""y"": 48}, ""time_on_page"": ""20.19""}"
875,1753115448540559078,stirka_com_fr,session_start,2025-07-21 19:30:48.467+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468860_ru.avito.app&utm_term=---autotargeting_Yekaterinburg&yclid=1516311239328268287"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""1516311239328268287"", ""roistat"": null, ""utm_term"": ""---autotargeting_Yekaterinburg"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468860_ru.avito.app"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 3, ""screen_width"": 428, ""screen_height"": 926}}"
876,175311377289898304,stirka_com_fr,session_end,2025-07-21 19:31:29.728+03,"{""activity_summary"": {""click_count"": 0, ""keypress_count"": 0, ""mousemove_count"": 0, ""avg_click_per_sec"": ""0.00"", ""avg_keypress_per_sec"": ""0.00"", ""avg_mousemove_per_sec"": ""0.00""}, ""max_scroll_depth"": 97, ""session_duration"": ""297.22""}"
877,175311377289898304,stirka_com_fr,session_start,2025-07-21 19:31:30.54+03,"{""page_url"": ""https://stirka.com/fr#action"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": null, ""roistat"": null, ""utm_term"": null, ""utm_medium"": null, ""utm_source"": null, ""utm_content"": null, ""utm_campaign"": null}, ""device_info"": {""language"": ""ru-RU"", ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 2.625, ""screen_width"": 412, ""screen_height"": 915}}"
878,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:31:30.547+03,"{""time_on_page"": ""0.01"", ""scroll_percent"": 25}"
879,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:31:30.547+03,"{""time_on_page"": ""0.01"", ""scroll_percent"": 50}"
880,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:31:30.547+03,"{""time_on_page"": ""0.01"", ""scroll_percent"": 75}"
881,175311377289898304,stirka_com_fr,scroll_depth,2025-07-21 19:31:30.547+03,"{""time_on_page"": ""0.01"", ""scroll_percent"": 90}"
882,175311377289898304,stirka_com_fr,first_interaction,2025-07-21 19:31:33.37+03,"{""time_to_first_click"": ""2.83""}"
883,175311377289898304,stirka_com_fr,click,2025-07-21 19:31:33.371+03,"{""element"": {""id"": null, ""tag"": ""A"", ""name"": null, ""text"": ""Получить презентацию"", ""class"": ""t997__btn t-btn t-btn_md ""}, ""coordinates"": {""x"": 238, ""y"": 589}, ""time_on_page"": ""2.83""}"
884,175311377289898304,stirka_com_fr,click,2025-07-21 19:31:40.047+03,"{""element"": {""id"": null, ""tag"": ""H3"", ""name"": null, ""text"": ""Получите презентацию и расчёт прибыли прачечной в "", ""class"": ""tn-atom""}, ""coordinates"": {""x"": 266, ""y"": 627}, ""time_on_page"": ""9.51""}"
3104,1753278463362284576,stirka_com_fr,first_interaction,2025-07-23 16:48:34.628+03,"{""time_to_first_click"": ""50.75""}"
886,175311377289898304,stirka_com_fr,click,2025-07-21 19:31:44.765+03,"{""element"": {""id"": null, ""tag"": ""DIV"", ""name"": null, ""text"": ""Доход за сентябрь 277 070 ₽"", ""class"": ""t776__descr t-descr t-descr_xxs""}, ""coordinates"": {""x"": 204, ""y"": 596}, ""time_on_page"": ""14.22""}"
887,1753115568174573839,stirka_com_fr,session_start,2025-07-21 19:32:48.016+03,"{""page_url"": ""https://stirka.com/fr?profit=450000&utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_102583602_RSYA_stirka_fr_test_profit&utm_content=15499569449_com.avito.android&utm_term=---autotargeting_Kazan_profit450000&yclid=2629214680717721599"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""2629214680717721599"", ""roistat"": null, ""utm_term"": ""---autotargeting_Kazan_profit450000"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15499569449_com.avito.android"", ""utm_campaign"": ""FR_102583602_RSYA_stirka_fr_test_profit""}, ""device_info"": {""language"": ""ru-RU"", ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 2.625, ""screen_width"": 412, ""screen_height"": 740}}"
888,1753115998247586887,stirka_com_fr,session_start,2025-07-21 19:39:59.153+03,"{""page_url"": ""https://stirka.com/fr?profit=450000&utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_102583602_RSYA_stirka_fr_test_profit&utm_content=15499569449_com.avito.android&utm_term=---autotargeting_Ryazan%20Oblast_profit450000&yclid=10390915321644187647"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""10390915321644187647"", ""roistat"": null, ""utm_term"": ""---autotargeting_Ryazan Oblast_profit450000"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15499569449_com.avito.android"", ""utm_campaign"": ""FR_102583602_RSYA_stirka_fr_test_profit""}, ""device_info"": {""language"": ""ru-RU"", ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 2, ""screen_width"": 360, ""screen_height"": 806}}"
889,1753115998247586887,stirka_com_fr,first_interaction,2025-07-21 19:40:09.256+03,"{""time_to_first_click"": ""10.10""}"
890,1753115998247586887,stirka_com_fr,click,2025-07-21 19:40:09.256+03,"{""element"": {""id"": null, ""tag"": ""DIV"", ""name"": null, ""text"": ""Вложения от 2 600 000 ₽ «под ключ»Получите презент"", ""class"": ""t997__descr t-descr t-descr_lg""}, ""coordinates"": {""x"": 261, ""y"": 554}, ""time_on_page"": ""10.10""}"
891,1753115998247586887,stirka_com_fr,click,2025-07-21 19:40:16.888+03,"{""element"": {""id"": null, ""tag"": ""A"", ""name"": null, ""text"": ""Получить презентацию"", ""class"": ""t997__btn t-btn t-btn_md ""}, ""coordinates"": {""x"": 191, ""y"": 629}, ""time_on_page"": ""17.74""}"
892,1753115998247586887,stirka_com_fr,scroll_depth,2025-07-21 19:40:17.12+03,"{""time_on_page"": ""17.97"", ""scroll_percent"": 25}"
893,1753115998247586887,stirka_com_fr,scroll_depth,2025-07-21 19:40:17.26+03,"{""time_on_page"": ""18.11"", ""scroll_percent"": 50}"
894,1753115998247586887,stirka_com_fr,scroll_depth,2025-07-21 19:40:17.401+03,"{""time_on_page"": ""18.25"", ""scroll_percent"": 75}"
895,1753115998247586887,stirka_com_fr,scroll_depth,2025-07-21 19:40:17.41+03,"{""time_on_page"": ""18.26"", ""scroll_percent"": 90}"
896,1753116040801020232,stirka_com_fr,session_start,2025-07-21 19:40:40.136+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468867_com.bigcake.mahjongmatch.huawei&utm_term=---autotargeting_Himki&yclid=5111300253883564031"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""5111300253883564031"", ""roistat"": null, ""utm_term"": ""---autotargeting_Himki"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468867_com.bigcake.mahjongmatch.huawei"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru-RU"", ""user_agent"": ""Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/111.0 Firefox/111.0"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 2, ""screen_width"": 360, ""screen_height"": 800}}"
897,1753116143675658462,stirka_com_fr,session_start,2025-07-21 19:42:23.163+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468860_ru.avito.app&utm_term=---autotargeting_Pyra&yclid=7263822596183949311"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""7263822596183949311"", ""roistat"": null, ""utm_term"": ""---autotargeting_Pyra"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468860_ru.avito.app"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 3, ""screen_width"": 375, ""screen_height"": 812}}"
898,1753116331602367324,stirka_com_fr,session_start,2025-07-21 19:45:30.675+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468866_dzen.ru&utm_term=---autotargeting_Saint%20Petersburg&yclid=8320029731452616703"", ""referrer"": ""https://dzen.ru/"", ""utm_params"": {""gclid"": null, ""yclid"": ""8320029731452616703"", ""roistat"": null, ""utm_term"": ""---autotargeting_Saint Petersburg"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468866_dzen.ru"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 3, ""screen_width"": 390, ""screen_height"": 844}}"
899,1753116331602367324,stirka_com_fr,scroll_depth,2025-07-21 19:45:59.405+03,"{""time_on_page"": ""28.73"", ""scroll_percent"": 25}"
900,1753116805278338534,stirka_com_fr,session_start,2025-07-21 19:53:24.815+03,"{""page_url"": ""https://stirka.com/fr?utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_98764487_RSYA_stirka_fr_za_kliki&utm_content=15220468862_com.color.wool.blast&utm_term=---autotargeting_Domodedovo&yclid=10662027946817224703"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""10662027946817224703"", ""roistat"": null, ""utm_term"": ""---autotargeting_Domodedovo"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15220468862_com.color.wool.blast"", ""utm_campaign"": ""FR_98764487_RSYA_stirka_fr_za_kliki""}, ""device_info"": {""language"": ""ru"", ""user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 3, ""screen_width"": 390, ""screen_height"": 844}}"
935,1753120074621981278,stirka_com_fr,scroll_depth,2025-07-21 20:49:22.353+03,"{""time_on_page"": ""88.03"", ""scroll_percent"": 90}"
1006,1753122827757721573,stirka_com_fr,form_field_interaction,2025-07-21 21:34:25.664+03,"{""field_id"": ""money"", ""edit_count"": 1, ""field_type"": ""radio"", ""time_spent"": 2510, ""was_changed"": false}"
901,1753118730842009740,stirka_com_fr,session_start,2025-07-21 20:25:30.771+03,"{""page_url"": ""https://stirka.com/fr?profit=450000&utm_source=yandex_kb&utm_medium=context_mobile&utm_campaign=FR_102583602_RSYA_stirka_fr_test_profit&utm_content=15499569449_com.avito.android&utm_term=---autotargeting_Moscow_profit450000&yclid=9305473344436436991"", ""referrer"": """", ""utm_params"": {""gclid"": null, ""yclid"": ""9305473344436436991"", ""roistat"": null, ""utm_term"": ""---autotargeting_Moscow_profit450000"", ""utm_medium"": ""context_mobile"", ""utm_source"": ""yandex_kb"", ""utm_content"": ""15499569449_com.avito.android"", ""utm_campaign"": ""FR_102583602_RSYA_stirka_fr_test_profit""}, ""device_info"": {""language"": ""ru-RU"", ""user_agent"": ""Mozilla/5.0 (Linux; arm_64; Android 15; 23090RA98G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.102 YaBrowser/25.6.4.102.00 SA/3 Mobile Safari/537.36"", ""orientation"": ""portrait-primary"", ""pixel_ratio"": 3, ""screen_width"": 407, ""screen_height"": 904}}"
902,1753118730842009740,stirka_com_fr,scroll_depth,2025-07-21 20:26:16.996+03,"{""time_on_page"": ""46.23"", ""scroll_percent"": 25}"
903,1753118730842009740,stirka_com_fr,first_interaction,2025-07-21 20:26:33.73+03,"{""time_to_first_click"": ""62.96""}"
904,1753118730842009740,stirka_com_fr,click,2025-07-21 20:26:33.731+03,"{""element"": {""id"": null, ""tag"": ""DIV"", ""name"": null, ""text"": ""Гагаринский"", ""class"": ""t776__title t-name t-name_md js-product-name""}, ""coordinates"": {""x"": 101, ""y"": 488}, ""time_on_page"": ""62.96""}"
905,1753118730842009740,stirka_com_fr,click,2025-07-21 20:26:34.651+03,"{""element"": {""id"": null, ""tag"": ""DIV"", ""name"": null, ""text"": ""Гагаринский"", ""class"": ""t776__title t-name t-name_md js-product-name""}, ""coordinates"": {""x"": 100, ""y"": 487}, ""time_on_page"": ""63.88""}"
906,1753118730842009740,stirka_com_fr,click,2025-07-21 20:26:35.442+03,"{""element"": {""id"": null, ""tag"": ""DIV"", ""name"": null, ""text"": null, ""class"": ""t776__bgimg t-bgimg js-product-img loaded""}, ""coordinates"": {""x"": 267, ""y"": 361}, ""time_on_page"": ""64.67""}"
907,1753118730842009740,stirka_com_fr,scroll_depth,2025-07-21 20:27:04.744+03,"{""time_on_page"": ""93.97"", ""scroll_percent"": 50}"
908,1753118730842009740,stirka_com_fr,click,2025-07-21 20:27:31.457+03,"{""element"": {""id"": null, ""tag"": ""A"", ""name"": null, ""text"": ""Получить презентацию"", ""class"": ""t997__btn t-btn t-btn_md ""}, ""coordinates"": {""x"": 224, ""y"": 367}, ""time_on_page"": ""120.69""}"
909,1753118730842009740,stirka_com_fr,scroll_depth,2025-07-21 20:27:31.905+03,"{""time_on_page"": ""121.13"", ""scroll_percent"": 75}"
910,1753118730842009740,stirka_com_fr,scroll_depth,2025-07-21 20:27:31.963+03,"{""time_on_page"": ""121.19"", ""scroll_percent"": 90}"
